Index,Start,End,Duration,Epochs,Loss,Accuracy,Val_Loss,Val_Accuracy,Activation,Batch_Size,Dropout,First_Neuron,Hidden_Layers,Last_Activation,Losses,lr,Optimizer,shapes
1024,05/29/21-115029,05/29/21-115044,15.7377913,150,0.360997349,0.839499712,0.378936231,0.825781226,elu,27,0.4,4,0,sigmoid,binary_crossentropy,3.65,Adam,funnel
1025,05/29/21-115045,05/29/21-115134,49.81444645,150,0.305098981,0.868160486,0.350208491,0.846093774,elu,7,0.2,4,0,sigmoid,binary_crossentropy,1.4,RMSprop,brick
1026,05/29/21-115135,05/29/21-115159,24.09559011,150,0.034851167,0.906201124,0.054184221,0.850781262,elu,21,0.3,64,2,sigmoid,logcosh,4.55,Adam,brick
1027,05/29/21-115159,05/29/21-115224,24.56685066,150,0.03015542,0.917144358,0.052157342,0.856249988,elu,21,0.3,64,2,sigmoid,logcosh,3.2,Adam,brick
1028,05/29/21-115224,05/29/21-115247,23.6064055,150,0.056970444,0.982803524,0.613103211,0.84765625,relu,18,0,32,0,sigmoid,binary_crossentropy,1.85,Adam,funnel
1029,05/29/21-115248,05/29/21-115304,15.94528532,150,0.264237553,0.873371542,0.351557404,0.852343738,relu,27,0.1,4,0,sigmoid,binary_crossentropy,3.2,Adam,brick
1030,05/29/21-115304,05/29/21-115335,31.47165203,150,0.224689633,0.914538801,0.373391897,0.858593762,elu,13,0.1,16,2,sigmoid,binary_crossentropy,3.2,RMSprop,funnel
1031,05/29/21-115336,05/29/21-115355,19.01855302,150,0.002838805,1,1.661191225,0.821874976,elu,24,0,16,1,sigmoid,binary_crossentropy,4.55,Nadam,brick
1032,05/29/21-115355,05/29/21-115417,22.42382979,150,0.075614117,0.764981747,0.060323395,0.8359375,relu,18,0.3,4,2,sigmoid,logcosh,4.55,RMSprop,funnel
1033,05/29/21-115417,05/29/21-115438,20.79246116,150,0.329262346,0.862949431,0.358773023,0.846875012,elu,18,0.4,8,0,sigmoid,binary_crossentropy,0.5,Adam,funnel
1034,05/29/21-115439,05/29/21-115457,18.96236348,150,0.185227737,0.929650843,0.467540085,0.852343738,relu,24,0.1,32,2,sigmoid,binary_crossentropy,0.95,Adam,funnel
1035,05/29/21-115458,05/29/21-115625,87.55562878,150,0.189442277,0.923397601,0.409202516,0.850000024,elu,4,0.1,16,0,sigmoid,binary_crossentropy,2.3,Adam,brick
1036,05/29/21-115626,05/29/21-115649,23.11717296,150,0.047270194,0.870766044,0.05583521,0.845312476,relu,16,0.2,4,1,sigmoid,logcosh,4.1,Adam,brick
1037,05/29/21-115649,05/29/21-115809,80.2596879,150,0.03896198,0.884835839,0.053634889,0.850000024,relu,4,0.3,16,0,sigmoid,logcosh,4.55,Nadam,funnel
1038,05/29/21-115809,05/29/21-120108,179.0457287,150,0.051191438,0.980719149,1.294425249,0.84765625,elu,2,0,32,2,sigmoid,binary_crossentropy,0.95,Adam,funnel
1039,05/29/21-120109,05/29/21-120138,29.47116399,150,0.031364672,0.91297549,0.052353211,0.842968762,relu,13,0.3,16,0,sigmoid,logcosh,1.85,Adam,brick
1040,05/29/21-120138,05/29/21-120202,23.28611851,150,0.051965594,0.848879635,0.053138901,0.848437488,elu,18,0.4,8,2,sigmoid,logcosh,1.85,RMSprop,brick
1041,05/29/21-120202,05/29/21-120228,26.10444188,150,0.330039322,0.844710767,0.365543515,0.842187524,relu,16,0.1,4,2,sigmoid,binary_crossentropy,3.65,Nadam,funnel
1042,05/29/21-120228,05/29/21-120246,18.10738993,150,0.02257151,0.941636264,0.05596872,0.846875012,elu,21,0,8,0,sigmoid,logcosh,4.55,Adam,funnel
1043,05/29/21-120247,05/29/21-120308,21.8539896,150,0.027612984,0.919228792,0.049817763,0.858593762,elu,21,0.3,64,1,sigmoid,logcosh,0.95,Nadam,brick
1044,05/29/21-120309,05/29/21-120332,23.52644086,150,0.059646592,0.971860349,0.874175072,0.844531238,elu,21,0,64,2,sigmoid,binary_crossentropy,2.75,Adam,funnel
1045,05/29/21-120332,05/29/21-120641,188.6497998,150,0.103643782,0.954663873,0.691201389,0.842187524,elu,2,0.1,32,2,sigmoid,binary_crossentropy,1.4,Adam,brick
1046,05/29/21-120641,05/29/21-120708,26.56541085,150,0.441681683,0.717561245,0.350979149,0.86328125,elu,16,0.4,32,1,sigmoid,binary_crossentropy,2.3,Adam,funnel
1047,05/29/21-120708,05/29/21-120731,23.01167583,150,0.039334554,0.889525771,0.050459672,0.858593762,elu,18,0.4,16,1,sigmoid,logcosh,3.65,RMSprop,brick
1048,05/29/21-120731,05/29/21-120754,22.62250614,150,0.244082153,0.889525771,0.346047461,0.857031226,elu,18,0.3,64,0,sigmoid,binary_crossentropy,1.4,RMSprop,brick
1049,05/29/21-120754,05/29/21-121050,176.238657,150,0.528084874,0.761334002,0.406490415,0.836718738,relu,2,0.3,64,1,sigmoid,binary_crossentropy,0.95,RMSprop,funnel
1050,05/29/21-121051,05/29/21-121121,30.6943655,150,0.28358078,0.875977099,0.32570371,0.874218762,elu,13,0.2,16,1,sigmoid,binary_crossentropy,0.5,RMSprop,brick
1051,05/29/21-121122,05/29/21-121152,30.43987775,150,0.223622367,0.90411675,0.403930605,0.844531238,relu,13,0,4,1,sigmoid,binary_crossentropy,2.75,Nadam,funnel
1052,05/29/21-121152,05/29/21-121217,24.26270485,150,0.032409303,0.91141218,0.051610887,0.857031226,elu,16,0.1,8,2,sigmoid,logcosh,3.2,Adam,brick
1053,05/29/21-121217,05/29/21-121448,151.244545,150,0.045768853,0.847316325,0.052508585,0.831250012,relu,2,0.2,4,0,sigmoid,logcosh,1.85,Adam,funnel
1054,05/29/21-121448,05/29/21-121508,19.31637526,150,0.243436739,0.894736826,0.376062721,0.850781262,relu,21,0.4,16,0,sigmoid,binary_crossentropy,1.85,Nadam,brick
1055,05/29/21-121508,05/29/21-121634,85.88961625,150,0.504570723,0.766023994,0.411602736,0.852343738,relu,4,0.3,32,1,sigmoid,binary_crossentropy,3.2,RMSprop,funnel
1056,05/29/21-121634,05/29/21-121658,24.02636695,150,0.214847148,0.916102111,0.389586389,0.850781262,elu,16,0.3,32,0,sigmoid,binary_crossentropy,2.3,Nadam,funnel
1057,05/29/21-121658,05/29/21-121748,49.68845153,150,0.057496727,0.841063082,0.059337705,0.834375024,relu,7,0.1,4,1,sigmoid,logcosh,3.2,RMSprop,funnel
1058,05/29/21-121748,05/29/21-122041,173.0082514,150,0.030359514,0.921313167,0.060002703,0.841406226,elu,2,0.3,32,0,sigmoid,logcosh,4.1,Adam,funnel
1059,05/29/21-122041,05/29/21-122113,31.24265003,150,0.382978141,0.813965619,0.336104304,0.849218726,elu,13,0.3,8,2,sigmoid,binary_crossentropy,1.85,RMSprop,funnel
1060,05/29/21-122113,05/29/21-122140,26.78415203,150,0.271533966,0.845753014,0.392012209,0.850000024,relu,16,0.2,32,2,sigmoid,binary_crossentropy,0.5,Nadam,funnel
1061,05/29/21-122140,05/29/21-122201,21.20798254,150,0.285321593,0.883793652,0.347975403,0.857812524,relu,21,0.2,8,2,sigmoid,binary_crossentropy,0.95,Nadam,brick
1062,05/29/21-122201,05/29/21-122254,52.88814592,150,0.077952094,0.733194351,0.062930532,0.836718738,elu,7,0.3,64,1,sigmoid,logcosh,3.2,Adam,funnel
1063,05/29/21-122255,05/29/21-122327,31.99462008,150,0.042156111,0.885878086,0.054947574,0.848437488,relu,13,0.3,32,2,sigmoid,logcosh,0.95,Nadam,funnel
1064,05/29/21-122327,05/29/21-122353,26.4897244,150,0.031151077,0.91297549,0.050725084,0.853124976,elu,13,0.1,8,0,sigmoid,logcosh,3.65,Adam,brick
1065,05/29/21-122354,05/29/21-122416,22.71580005,150,0.021735379,0.993225634,1.375695944,0.817968726,relu,21,0,32,2,sigmoid,binary_crossentropy,1.85,Nadam,brick
1066,05/29/21-122417,05/29/21-122702,165.581939,150,0.086898677,0.7227723,0.068013959,0.827343762,relu,2,0.4,8,1,sigmoid,logcosh,3.65,Nadam,funnel
1067,05/29/21-122702,05/29/21-122753,50.37931299,150,0.120167926,0.507556021,0.120061457,0.510156274,relu,7,0.2,4,1,sigmoid,logcosh,1.85,Nadam,funnel
1068,05/29/21-122753,05/29/21-122809,16.4584825,150,0.031202951,0.911933303,0.051324926,0.856249988,elu,24,0,4,0,sigmoid,logcosh,3.65,RMSprop,brick
1069,05/29/21-122810,05/29/21-122827,17.2045331,150,0.04362157,0.87910372,0.059073918,0.8359375,relu,27,0.3,8,2,sigmoid,logcosh,4.55,RMSprop,brick
1070,05/29/21-122827,05/29/21-122849,21.63031054,150,0.057105962,0.846274078,0.056508701,0.854687512,relu,21,0.4,32,2,sigmoid,logcosh,0.5,Nadam,funnel
1071,05/29/21-122849,05/29/21-122909,19.48101211,150,0.156095058,0.926003099,0.707553208,0.828125,elu,24,0,8,2,sigmoid,binary_crossentropy,4.1,Nadam,brick
1072,05/29/21-122909,05/29/21-122928,18.79193282,150,0.224693909,0.911933303,0.410238743,0.842187524,relu,24,0,4,2,sigmoid,binary_crossentropy,1.85,Adam,brick
1073,05/29/21-122928,05/29/21-122948,19.83152628,150,0.042581301,0.874934852,0.046926439,0.86328125,elu,21,0.4,16,0,sigmoid,logcosh,1.4,Adam,brick
1074,05/29/21-122948,05/29/21-123044,55.62931895,150,0.071159445,0.980719149,0.764501274,0.840624988,relu,7,0,32,1,sigmoid,binary_crossentropy,4.1,Adam,funnel
1075,05/29/21-123044,05/29/21-123104,19.85202718,150,0.066786274,0.780614913,0.057229169,0.833593726,elu,21,0.4,4,2,sigmoid,logcosh,2.3,Adam,funnel
1076,05/29/21-123104,05/29/21-123135,30.74460077,150,0.046751607,0.87024492,0.055573344,0.850000024,relu,13,0.2,8,2,sigmoid,logcosh,1.85,Nadam,funnel
1077,05/29/21-123135,05/29/21-123203,28.41204548,150,0.271630764,0.876498163,0.356538773,0.84765625,relu,13,0.3,8,0,sigmoid,binary_crossentropy,1.85,Nadam,funnel
1078,05/29/21-123203,05/29/21-123325,81.73287106,150,0.511279583,0.722251177,0.434742123,0.813281238,relu,4,0.3,4,1,sigmoid,binary_crossentropy,3.2,Adam,funnel
1079,05/29/21-123325,05/29/21-123347,21.14061618,150,0.353851527,0.849921823,0.37343812,0.822656274,relu,18,0.3,4,0,sigmoid,binary_crossentropy,1.85,RMSprop,brick
1080,05/29/21-123347,05/29/21-123409,22.4248035,150,0.204198018,0.918707669,0.367360681,0.854687512,relu,18,0.3,32,0,sigmoid,binary_crossentropy,0.5,Nadam,funnel
1081,05/29/21-123409,05/29/21-123651,161.739171,150,0.0357101,0.900990129,0.052164387,0.857031226,elu,2,0.2,16,1,sigmoid,logcosh,1.4,RMSprop,brick
1082,05/29/21-123651,05/29/21-123742,50.2338531,150,0.02477316,0.993225634,2.045130253,0.818750024,relu,7,0,64,0,sigmoid,binary_crossentropy,3.65,RMSprop,brick
1083,05/29/21-123742,05/29/21-123831,49.10055971,150,0.01639911,0.960396051,0.060806256,0.849218726,relu,7,0,16,1,sigmoid,logcosh,3.65,RMSprop,funnel
1084,05/29/21-123831,05/29/21-123856,24.92920637,150,0.039143346,0.891610205,0.052010082,0.852343738,relu,18,0.4,16,2,sigmoid,logcosh,1.85,Nadam,brick
1085,05/29/21-123856,05/29/21-123913,16.7904911,150,0.243149221,0.906201124,0.3818793,0.854687512,relu,27,0,4,2,sigmoid,binary_crossentropy,0.95,Adam,brick
1086,05/29/21-123913,05/29/21-123942,28.2797513,150,0.031135334,0.993746758,3.89999342,0.825781226,relu,16,0,64,2,sigmoid,binary_crossentropy,3.2,RMSprop,brick
1087,05/29/21-123942,05/29/21-124001,18.51370525,150,0.029002594,0.915581048,0.056008596,0.848437488,elu,24,0.2,16,1,sigmoid,logcosh,4.55,Nadam,brick
1088,05/29/21-124001,05/29/21-124129,87.93402243,150,0.022850236,0.940072954,0.056367289,0.8515625,relu,4,0.1,16,1,sigmoid,logcosh,0.5,Nadam,brick
1089,05/29/21-124129,05/29/21-124251,81.74650121,150,0.053462058,0.826472104,0.049076162,0.856249988,elu,4,0.2,8,1,sigmoid,logcosh,4.1,Adam,funnel
1090,05/29/21-124251,05/29/21-124312,20.83541584,150,0.01430566,0.96456486,0.062644683,0.842968762,relu,21,0,32,1,sigmoid,logcosh,3.2,Adam,funnel
1091,05/29/21-124312,05/29/21-124334,21.58303714,150,0.019631535,0.94841063,0.058701999,0.84375,relu,24,0.1,64,2,sigmoid,logcosh,2.3,Nadam,brick
1092,05/29/21-124334,05/29/21-124415,41.29777026,150,0.042683735,0.882230341,0.050186299,0.853124976,elu,10,0.4,16,2,sigmoid,logcosh,4.55,Adam,brick
1093,05/29/21-124415,05/29/21-124434,19.05944061,150,0.039323885,0.898905695,0.056730606,0.846875012,relu,24,0.1,64,1,sigmoid,logcosh,3.65,Adam,funnel
1094,05/29/21-124435,05/29/21-124513,38.00485134,150,0.063513584,0.797290266,0.055750877,0.841406226,elu,10,0.4,16,2,sigmoid,logcosh,0.5,RMSprop,funnel
1095,05/29/21-124513,05/29/21-124648,95.13130307,150,0.118810713,0.956227183,0.839600265,0.841406226,elu,4,0,16,2,sigmoid,binary_crossentropy,4.55,Nadam,funnel
1096,05/29/21-124648,05/29/21-124709,21.04686666,150,0.069533207,0.803022385,0.056725651,0.849218726,relu,21,0.3,64,1,sigmoid,logcosh,2.3,Nadam,funnel
1097,05/29/21-124710,05/29/21-124733,23.75580931,150,0.016203852,0.959874928,0.055276085,0.852343738,relu,18,0.1,32,2,sigmoid,logcosh,0.95,RMSprop,brick
1098,05/29/21-124734,05/29/21-124754,20.27440166,150,0.028458998,0.920270979,0.054528546,0.846093774,elu,21,0.2,32,1,sigmoid,logcosh,3.2,RMSprop,brick
1099,05/29/21-124754,05/29/21-124922,87.33930492,150,0.092827745,0.965085983,0.90009898,0.841406226,elu,4,0.1,64,0,sigmoid,binary_crossentropy,3.2,Nadam,funnel
1100,05/29/21-124922,05/29/21-125017,55.65524244,150,0.391364515,0.759249628,0.367011964,0.848437488,relu,7,0.3,32,2,sigmoid,binary_crossentropy,4.55,Nadam,funnel
1101,05/29/21-125018,05/29/21-125050,32.55421305,150,0.044409033,0.868160486,0.0504709,0.853124976,elu,10,0.4,8,0,sigmoid,logcosh,3.2,RMSprop,funnel
1102,05/29/21-125050,05/29/21-125118,27.38961387,150,0.307708025,0.869202733,0.344060332,0.857031226,relu,13,0.4,8,0,sigmoid,binary_crossentropy,1.85,Adam,brick
1103,05/29/21-125118,05/29/21-125138,19.80464697,150,0.011040022,0.971860349,0.066708371,0.83203125,elu,24,0,64,2,sigmoid,logcosh,4.55,Nadam,funnel
1104,05/29/21-125138,05/29/21-125302,83.50782013,150,0.029729703,0.909848869,0.053337235,0.846093774,elu,4,0.2,16,0,sigmoid,logcosh,2.3,Adam,brick
1105,05/29/21-125302,05/29/21-125321,18.96336389,150,0.047752485,0.862949431,0.060620606,0.823437512,relu,21,0.4,8,1,sigmoid,logcosh,2.3,RMSprop,brick
1106,05/29/21-125321,05/29/21-125408,46.73147941,150,0.035187218,0.901511192,0.049167469,0.857812524,relu,7,0.4,16,0,sigmoid,logcosh,1.4,RMSprop,brick
1107,05/29/21-125408,05/29/21-125425,17.03127956,150,0.033158381,0.904637814,0.04861971,0.853124976,elu,24,0.4,32,0,sigmoid,logcosh,3.65,Nadam,brick
1108,05/29/21-125425,05/29/21-125546,80.56546068,150,0.025792006,0.932256401,0.062134855,0.839062512,relu,4,0.1,16,0,sigmoid,logcosh,4.55,RMSprop,brick
1109,05/29/21-125546,05/29/21-125711,84.45939636,150,0.020508239,0.947889507,0.062107123,0.846093774,relu,4,0.1,32,1,sigmoid,logcosh,3.2,RMSprop,brick
1110,05/29/21-125711,05/29/21-125749,37.88475037,150,0.040675294,0.875977099,0.061110478,0.841406226,elu,10,0.1,32,1,sigmoid,logcosh,4.55,Adam,funnel
1111,05/29/21-125749,05/29/21-125810,20.92967892,150,0.251564831,0.890568018,0.350324094,0.8515625,elu,18,0.1,8,0,sigmoid,binary_crossentropy,1.85,Adam,brick
1112,05/29/21-125810,05/29/21-125830,19.68261385,150,0.243024528,0.897863448,0.369127423,0.8515625,elu,21,0.3,32,0,sigmoid,binary_crossentropy,3.2,RMSprop,funnel
1113,05/29/21-125830,05/29/21-125849,19.09176636,150,0.033735711,0.90568006,0.047798164,0.858593762,elu,21,0.3,32,0,sigmoid,logcosh,2.75,RMSprop,funnel
1114,05/29/21-125849,05/29/21-125927,37.51657653,150,0.027635846,0.926524222,0.051253974,0.857031226,elu,10,0.3,32,0,sigmoid,logcosh,4.55,Adam,funnel
1115,05/29/21-125927,05/29/21-125944,16.45163012,150,0.018623691,0.960396051,0.051521491,0.85546875,relu,27,0,16,1,sigmoid,logcosh,0.5,RMSprop,brick
1116,05/29/21-125944,05/29/21-130005,20.83496118,150,0.247441679,0.893694639,0.401483148,0.844531238,relu,21,0.4,16,0,sigmoid,binary_crossentropy,3.2,Nadam,funnel
1117,05/29/21-130005,05/29/21-130024,19.58147144,150,0.051000409,0.845753014,0.050674498,0.86328125,elu,24,0.3,32,2,sigmoid,logcosh,4.55,Nadam,funnel
1118,05/29/21-130025,05/29/21-130043,18.09958172,150,0.335375071,0.870766044,0.39229542,0.842187524,relu,24,0.1,8,1,sigmoid,binary_crossentropy,2.3,RMSprop,funnel
1119,05/29/21-130043,05/29/21-130109,25.80613804,150,0.284151912,0.87754041,0.354433835,0.859375,elu,16,0.4,16,1,sigmoid,binary_crossentropy,4.55,Nadam,brick
1120,05/29/21-130109,05/29/21-130237,88.22358012,150,0.030182404,0.918186545,0.047799598,0.861718774,elu,4,0.1,32,0,sigmoid,logcosh,0.5,Adam,funnel
1121,05/29/21-130238,05/29/21-130312,34.25386143,150,0.04467928,0.871287108,0.05289641,0.849218726,elu,10,0.4,8,0,sigmoid,logcosh,2.3,Adam,funnel
1122,05/29/21-130312,05/29/21-130335,22.48143005,150,0.069223322,0.795726955,0.054321568,0.854687512,relu,18,0.3,32,1,sigmoid,logcosh,0.5,RMSprop,funnel
1123,05/29/21-130335,05/29/21-130401,26.19629097,150,0.388537467,0.805627942,0.349944532,0.84765625,elu,16,0.2,4,1,sigmoid,binary_crossentropy,0.95,Nadam,funnel
1124,05/29/21-130401,05/29/21-130420,18.73777318,150,0.063374899,0.979155839,0.806448638,0.842187524,relu,27,0,16,2,sigmoid,binary_crossentropy,0.5,Nadam,brick
1125,05/29/21-130420,05/29/21-130439,18.40182185,150,0.505782604,0.735799909,0.423493922,0.842968762,relu,24,0.4,32,1,sigmoid,binary_crossentropy,2.75,RMSprop,funnel
1126,05/29/21-130439,05/29/21-130457,18.13086462,150,0.084071934,0.733715475,0.059673868,0.850781262,relu,27,0.4,64,1,sigmoid,logcosh,0.5,Adam,funnel
1127,05/29/21-130457,05/29/21-130624,86.97067642,150,0.198188767,0.936946333,0.480149835,0.842187524,relu,4,0,8,1,sigmoid,binary_crossentropy,4.55,RMSprop,funnel
1128,05/29/21-130625,05/29/21-130656,31.57908034,150,0.023275467,0.93955183,0.059750229,0.846093774,relu,13,0.3,64,1,sigmoid,logcosh,4.1,RMSprop,brick
1129,05/29/21-130656,05/29/21-130940,163.305079,150,0.07402052,0.729025543,0.055232991,0.845312476,elu,2,0.4,64,1,sigmoid,logcosh,0.95,RMSprop,funnel
1130,05/29/21-130940,05/29/21-131030,50.26267099,150,0.033769235,0.902553439,0.053275131,0.853906274,relu,7,0.3,16,0,sigmoid,logcosh,3.2,Nadam,funnel
1131,05/29/21-131030,05/29/21-131059,28.15964103,150,0.035459328,0.883793652,0.052070133,0.846875012,relu,13,0.2,8,0,sigmoid,logcosh,3.2,RMSprop,brick
1132,05/29/21-131059,05/29/21-131129,30.19627285,150,0.267024577,0.908285558,0.524674475,0.84765625,relu,13,0.1,64,1,sigmoid,binary_crossentropy,3.2,RMSprop,funnel
1133,05/29/21-131129,05/29/21-131145,15.48485231,150,0.03695631,0.887441397,0.04702542,0.860937476,elu,27,0.3,16,0,sigmoid,logcosh,4.55,RMSprop,brick
1134,05/29/21-131145,05/29/21-131207,22.26170301,150,0.041722026,0.882751405,0.048715025,0.861718774,elu,16,0.3,8,0,sigmoid,logcosh,1.4,Adam,brick
1135,05/29/21-131207,05/29/21-131334,86.4462328,150,0.219224066,0.924960911,0.540212035,0.845312476,relu,4,0.1,16,1,sigmoid,binary_crossentropy,2.3,RMSprop,brick
1136,05/29/21-131334,05/29/21-131358,23.50535369,150,0.075301856,0.780093789,0.058308423,0.848437488,relu,18,0.2,4,2,sigmoid,logcosh,3.65,Nadam,funnel
1137,05/29/21-131358,05/29/21-131527,88.84757829,150,0.02849281,0.92183429,0.056040436,0.848437488,elu,4,0.2,32,2,sigmoid,logcosh,1.4,Adam,brick
1138,05/29/21-131527,05/29/21-131553,25.63139677,150,0.241620347,0.891610205,0.425144374,0.856249988,relu,16,0.3,16,1,sigmoid,binary_crossentropy,2.75,Nadam,brick
1139,05/29/21-131553,05/29/21-131631,38.2939446,150,0.110811308,0.964043796,0.556035399,0.849218726,relu,10,0,16,1,sigmoid,binary_crossentropy,1.85,Adam,funnel
1140,05/29/21-131631,05/29/21-131653,21.40820193,150,0.153428167,0.942157388,0.4385961,0.85546875,relu,21,0.2,32,1,sigmoid,binary_crossentropy,4.55,Adam,brick
1141,05/29/21-131653,05/29/21-131714,20.60836864,150,0.345565915,0.86138612,0.420122802,0.8359375,relu,21,0.2,8,2,sigmoid,binary_crossentropy,1.4,RMSprop,funnel
1142,05/29/21-131714,05/29/21-131736,21.8295908,150,0.249671176,0.90411675,0.336441964,0.853906274,elu,24,0.4,64,2,sigmoid,binary_crossentropy,1.4,RMSprop,brick
1143,05/29/21-131736,05/29/21-131805,29.1024828,150,0.367248982,0.85252738,0.366386771,0.849218726,relu,13,0.1,4,1,sigmoid,binary_crossentropy,4.1,Adam,funnel
1144,05/29/21-131805,05/29/21-132101,175.6991346,150,0.099762008,0.769671679,0.104039885,0.760156274,relu,2,0.2,64,1,sigmoid,logcosh,3.2,Nadam,brick
1145,05/29/21-132101,05/29/21-132120,18.30809712,150,0.235244766,0.904637814,0.352916181,0.858593762,relu,24,0.3,16,0,sigmoid,binary_crossentropy,1.85,Adam,funnel
1146,05/29/21-132120,05/29/21-132155,35.18686485,150,0.392877281,0.81709224,0.363974243,0.84765625,relu,10,0.4,4,0,sigmoid,binary_crossentropy,2.3,RMSprop,funnel
1147,05/29/21-132155,05/29/21-132211,15.75386143,150,0.027350659,0.929129779,0.050072275,0.856249988,relu,27,0.3,32,0,sigmoid,logcosh,1.4,RMSprop,funnel
1148,05/29/21-132211,05/29/21-132247,36.23242307,150,0.180438623,0.927566469,0.425413609,0.84375,elu,10,0.1,32,0,sigmoid,binary_crossentropy,2.3,RMSprop,funnel
1149,05/29/21-132248,05/29/21-132312,24.19676042,150,0.016123384,0.959353805,0.061464082,0.84375,elu,18,0,16,2,sigmoid,logcosh,2.3,Nadam,brick
1150,05/29/21-132312,05/29/21-132335,23.36132312,150,0.028716542,0.923918724,0.055109315,0.85546875,relu,18,0.4,64,1,sigmoid,logcosh,4.1,RMSprop,brick
1151,05/29/21-132336,05/29/21-132354,18.6259954,150,0.225193188,0.899426758,0.387657464,0.850781262,relu,21,0,4,0,sigmoid,binary_crossentropy,4.1,RMSprop,funnel
1152,05/29/21-132355,05/29/21-132413,18.35060668,150,0.017566426,0.95570612,0.056656193,0.845312476,relu,27,0.1,32,2,sigmoid,logcosh,2.3,Nadam,brick
1153,05/29/21-132413,05/29/21-132655,161.369051,150,0.174757972,0.945805132,0.745036721,0.837499976,elu,2,0,32,0,sigmoid,binary_crossentropy,0.95,RMSprop,funnel
1154,05/29/21-132655,05/29/21-132818,82.71034598,150,0.365418285,0.785304844,0.352053762,0.831250012,relu,4,0.4,4,0,sigmoid,binary_crossentropy,0.5,Nadam,funnel
1155,05/29/21-132818,05/29/21-132834,16.65675807,150,0.029077161,0.920792103,0.054878782,0.84765625,relu,24,0,4,0,sigmoid,logcosh,0.95,Nadam,brick
1156,05/29/21-132835,05/29/21-132927,52.75288939,150,0.392538965,0.835852027,0.378888845,0.837499976,elu,7,0.4,4,1,sigmoid,binary_crossentropy,0.95,Nadam,brick
1157,05/29/21-132928,05/29/21-133019,51.26413083,150,0.041952148,0.874413729,0.054523848,0.84375,elu,7,0.2,8,2,sigmoid,logcosh,4.55,RMSprop,funnel
1158,05/29/21-133019,05/29/21-133039,19.79780126,150,0.183672682,0.93069309,0.410653532,0.8515625,elu,21,0.1,16,0,sigmoid,binary_crossentropy,3.65,Nadam,funnel
1159,05/29/21-133039,05/29/21-133131,51.85935712,150,0.086704157,0.970818162,1.034868002,0.831250012,relu,7,0,16,1,sigmoid,binary_crossentropy,0.95,RMSprop,brick
1160,05/29/21-133131,05/29/21-133256,84.8021512,150,0.02895147,0.918707669,0.05153637,0.858593762,elu,4,0.2,16,0,sigmoid,logcosh,4.55,Adam,brick
1161,05/29/21-133256,05/29/21-133318,21.61715579,150,0.040076021,0.885356963,0.051017821,0.853906274,elu,16,0.1,4,0,sigmoid,logcosh,4.1,RMSprop,funnel
